address,latitude,longitude
"VIOLA STREET, SAN DEIGO",32.7720136,-117.2008569
"TORREY MEADOWS  , SAN DEIGO",32.9638121,-117.1561
"PITTA STREET, SAN DEIGO",32.7107236,-117.0727588
"ALAMITOS AVENUE, SAN DEIGO",32.5930037,-117.08622
"DAFTER PLACE, SAN DEIGO",32.7281028,-117.0892393
"SUNSET STREET, SAN DEIGO",32.756004,-117.195396
"11TH AV  AVENUE, SAN DEIGO",32.7152044,-117.1547046
"BRINELL STREET, SAN DEIGO",32.8248055,-117.153162
"INNOVATIVE DRIVE, SAN DEIGO",32.5720039,-117.0012647
"SAN PASCUAL ROAD, SAN DEIGO",33.0835201,-117.0316249
"GREENS EAST ROAD, SAN DEIGO",33.0303959,-117.0624127
"RANCHO DEL SOL WAY, SAN DEIGO",32.9639551,-117.1798387
"RUBY STREET, SAN DEIGO",32.7697412,-117.1885034
"TESORO GROVE WAY, SAN DEIGO",32.57392,-117.0812894
"BARRYMORE STREET, SAN DEIGO",32.9729173,-117.1348835
"LOUISIANA DRIVE, SAN DEIGO",32.7521751,-117.1400523
"MIRA FLORES DRIVE, SAN DEIGO",32.7001848,-117.0748887
"HARCOURT DRIVE, SAN DEIGO",32.7922072,-117.1205436
"SHAW STREET, SAN DEIGO",32.6724961,-117.0671444
"MABEL BELL LANE, SAN DEIGO",32.8378982,-117.2748937
"HIGHTREE LANE, SAN DEIGO",32.6941156,-117.0353796
"LOWER RIDGE ROAD, SAN DEIGO",32.9549154,-117.2420275
"DESTY STREET, SAN DEIGO",32.5820091,-117.0770497
"CAM GLORITA  , SAN DEIGO",32.8323037,-117.1578891
"QUESTOR PLACE, SAN DEIGO",32.7873539,-117.1265794
"JARRETT COURT, SAN DEIGO",32.6963295,-117.0905897
"BONNIE COURT, SAN DEIGO",32.7635935,-117.1100519
"GABACHO DRIVE, SAN DEIGO",32.8312564,-117.0992062
"AGUAMIEL ROAD, SAN DEIGO",33.0401186,-117.0820379
"SCHUYLER STREET, SAN DEIGO",32.6787205,-117.062435
"COLTS WAY, SAN DEIGO",32.7519899,-117.0769519
"CAMTO BOLSA  , SAN DEIGO",32.9620913,-117.1158857
"BELLVALE AVENUE, SAN DEIGO",32.8272598,-117.1805791
"MANOS DRIVE, SAN DEIGO",32.6690583,-117.0551641
"ABBE STREET, SAN DEIGO",32.7801787,-117.1676607
"PASEO TEMPORADA  , SAN DEIGO",32.96218930000001,-117.1197926
"MT ALIFAN PLACE, SAN DEIGO",32.8112865,-117.1933002
"SABRE SPRINGS PLACE, SAN DEIGO",32.9484161,-117.0882341
"ENELRA PLACE, SAN DEIGO",32.8395254,-117.1816019
"LA JOLLA SHORES LANE, SAN DEIGO",32.8721063,-117.2510221
"EVERGREEN AVENUE, SAN DEIGO",32.5793941,-117.0992901
"DELOS DRIVE, SAN DEIGO",32.6846984,-117.0402216
"CONESTOGA WAY, SAN DEIGO",32.8043808,-117.0765438
"LARKSPUR STREET, SAN DEIGO",32.7499814,-117.2387602
"CULVER STREET, SAN DEIGO",32.8019795,-117.2258797
"ESCUELA STREET, SAN DEIGO",32.7138351,-117.0928439
"ROCK ISLAND ROAD, SAN DEIGO",32.681345,-117.06208
"HIERBA DRIVE, SAN DEIGO",33.0203786,-117.0709844
"AVE DE LAS VISTAS  , SAN DEIGO",32.5822973,-117.0092733
"WEST POINT LOMA AVENUE, SAN DEIGO",32.7320556,-117.2479171
"ICE SKATE PLACE, SAN DEIGO",32.9221205,-117.121697
"AGATE STREET, SAN DEIGO",32.8104257,-117.2558173
"LAKIMBA PALMER AVENUE, SAN DEIGO",32.713583,-117.086623
"GENESEE COVE, SAN DEIGO",32.8565937,-117.2048532
"BARKER WAY, SAN DEIGO",32.8117902,-117.0191356
"ACCOTT STREET, SAN DEIGO",32.7228555,-117.2291579
"MT BLACKBURN AVENUE, SAN DEIGO",32.8110694,-117.1871361
"CAM DEL SOL  , SAN DEIGO",32.8544025,-117.256901
"CRESCENT BAY DRIVE, SAN DEIGO",32.5663114,-117.0253325
"CAMEO COURT, SAN DEIGO",32.8088437,-117.1836124
"AZUL LUNA WAY, SAN DEIGO",32.9661236,-117.1715811
"CAMPANILE WAY, SAN DEIGO",32.7656064,-117.0740211
"REGENTS PARK RW ROW, SAN DEIGO",32.8726613,-117.2198291
"HELM STREET, SAN DEIGO",32.7174429,-117.0304885
"AVENIDA VILLAHA  , SAN DEIGO",33.0028126,-117.060771
"AMOROSO STREET, SAN DEIGO",32.8187153,-117.1649297
"OLIVE STREET, SAN DEIGO",32.7347035,-117.1264335
"ARVERNE STREET, SAN DEIGO",32.8159204,-117.1702733
"AVNDA SIVRITA  , SAN DEIGO",32.995975,-117.0777227
"ALTA LA JOLLA DRIVE, SAN DEIGO",32.8215479,-117.2467544
"BURKES HILL  , SAN DEIGO",-1,-1
"RADCLIFFE DRIVE, SAN DEIGO",32.85365970000001,-117.205698
"COLE WAY, SAN DEIGO",32.8409618,-117.2030861
"VIA MAR DE DELFINAS  , SAN DEIGO",32.9170219,-117.2250859
"CAMINO SANTA FE  , SAN DEIGO",32.8983087,-117.1706981
"KEARNY VILLA WAY, SAN DEIGO",32.8300219,-117.1401952
"BLOCH STREET, SAN DEIGO",32.8418866,-117.2325901
"LUZ ROAD, SAN DEIGO",33.0323451,-117.0845836
"SHARRON PLACE, SAN DEIGO",32.7539659,-117.0767134
"ASHLAND AVENUE, SAN DEIGO",32.7800662,-117.0565357
"BERMUDA AVENUE, SAN DEIGO",32.7355499,-117.2515437
"50TH  , SAN DEIGO",32.7549152,-117.0868589
"CAM AMERO  , SAN DEIGO",32.7721219,-117.1687239
"TOWLE COURT, SAN DEIGO",32.7470245,-117.0844805
"LARKIN PLACE, SAN DEIGO",32.7951547,-117.1340571
"FROST-MAR PLACE, SAN DEIGO",32.8769119,-117.1728079
"GROVE STREET, SAN DEIGO",32.7212856,-117.1283991
"CAMTO VECINOS  , SAN DEIGO",33.0128731,-117.0565434
"BIRMINGHAM WAY, SAN DEIGO",32.7965856,-117.1524184
"FARMINGDALE STREET, SAN DEIGO",32.9244944,-117.1026167
"SHOAL CREEK DRIVE, SAN DEIGO",32.9680794,-117.0805629
"ALVIN STREET, SAN DEIGO",32.7140352,-117.0725412
"GEON PLACE, SAN DEIGO",32.804478,-117.081711
"ROSEMONT STREET, SAN DEIGO",32.8275874,-117.2764581
"ARCTURUS WAY, SAN DEIGO",32.927124,-117.1337205
"SR-8  , SAN DEIGO",32.7193702,-117.1574523
"HORTENSIA STREET, SAN DEIGO",32.7528091,-117.1882728
"THEBES STREET, SAN DEIGO",32.9812936,-117.0943284
"PARADISE  , SAN DEIGO",32.775169,-117.238803
"CIVIC CENTER DRIVE, SAN DEIGO",33.1402331,-117.1597067
"GENESEE  , SAN DEIGO",32.8406331,-117.1970729
"RAIL COURT  , SAN DEIGO",32.5445997,-117.0287584
"PROGRESSIVE AVENUE, SAN DEIGO",32.5710348,-117.0034724
"ABER STREET, SAN DEIGO",32.829279,-117.2231065
"GOWDY AVENUE, SAN DEIGO",32.7946857,-117.1399883
"GRAVILLA STREET, SAN DEIGO",32.8290937,-117.2765737
"PEPSI DRIVE, SAN DEIGO",32.8194441,-117.1530889
"PLAZA BONITA CENTERW  , SAN DEIGO",32.656186,-117.065741
"CAMTO FRANCHE  , SAN DEIGO",32.8571462,-117.2265117
"ROCKWOOD ROAD, SAN DEIGO",33.1114924,-117.0113193
"BANTAM AVENUE, SAN DEIGO",32.7945771,-117.1221165
"CAPP  , SAN DEIGO",32.7202899,-117.1641235
"PARROT STREET, SAN DEIGO",32.7231746,-117.1139133
"52ND PLACE, SAN DEIGO",32.7499278,-117.0819897
"BRIARLEAF WAY, SAN DEIGO",32.9380975,-117.0717871
"HARTFORD COURT, SAN DEIGO",32.79186,-117.1989838
"WATERIDGE CIRCLE, SAN DEIGO",32.8986713,-117.2075543
"FRONTERA INTERNACION ROAD, SAN DEIGO",32.5514359,-116.9225718
"BARCELONA STREET, SAN DEIGO",32.7483631,-116.9818057
"PAN AMERICAN EAST ROAD, SAN DEIGO",32.7297659,-117.1510589
"ASCOT STREET, SAN DEIGO",32.7469735,-117.0705706
"COTTON STREET, SAN DEIGO",32.7150761,-117.0946592
"ESSENCE ROAD, SAN DEIGO",32.967471,-117.0678538
"JOSEPHINE STREET, SAN DEIGO",32.7694168,-117.191616
"TOMMY STREET, SAN DEIGO",32.80557210000001,-117.0271385
"LOWELL STREET, SAN DEIGO",32.7310796,-117.2299219
"DEERING STREET, SAN DEIGO",32.917425,-117.1459655
"FAMILY CIRCLE, SAN DEIGO",32.7993197,-117.1579324
"VIRGINIA WAY, SAN DEIGO",32.8447088,-117.2683637
"25TH  , SAN DEIGO",32.7124148,-117.1402597
"MIRAMAR MALL, SAN DEIGO",32.8790254,-117.1828508
"MAJESTIC DRIVE, SAN DEIGO",32.5764122,-117.0578364
"GARDE COURT, SAN DEIGO",32.9846009,-117.1646377
"ARISTA  , SAN DEIGO",32.753979,-117.191063
"SUNRISE STREET, SAN DEIGO",32.7140146,-117.1213744
"INGULF STREET, SAN DEIGO",32.7890746,-117.2018289
"TIERRA GRANDE STREET, SAN DEIGO",32.8950481,-117.1210495
"GOLDEN HAVEN DRIVE, SAN DEIGO",32.8708971,-117.2054653
"LOS ALTOS WAY, SAN DEIGO",32.8111941,-117.2405932
"SILKTREE TERRACE, SAN DEIGO",32.6916424,-117.1176239
"FINCH LANE, SAN DEIGO",32.7837782,-117.1578259
"ALTRIDGE STREET, SAN DEIGO",32.8063972,-117.1392112
"HEWLETT DRIVE, SAN DEIGO",32.7752362,-117.0812966
"GAINES  , SAN DEIGO",32.8452813,-117.1738757
"FERMI AVENUE, SAN DEIGO",32.8004981,-117.1264524
"SCRIPPS RANCH COURT, SAN DEIGO",32.9053565,-117.1102694
"MIRA LAGO WAY, SAN DEIGO",32.919033,-117.0856818
"SELTZER COURT, SAN DEIGO",32.798409,-117.1220429
"AMANTHA AVENUE, SAN DEIGO",32.9097386,-117.1508715
"ORTEN STREET, SAN DEIGO",32.78195950000001,-117.2000249
"DOVE CANYON ROAD, SAN DEIGO",33.0102096,-117.1114023
"COLLEGIO DRIVE, SAN DEIGO",32.8318165,-117.0827782
"OLAMAR WAY, SAN DEIGO",32.6866531,-117.0291594
"DUMAS STREET, SAN DEIGO",32.7412448,-117.2195563
"TAUSSIG COURT, SAN DEIGO",32.8072881,-117.1066105
"32ND  , SAN DEIGO",32.734557,-117.1250616
"SANDMARK AVENUE, SAN DEIGO",32.7891259,-117.1407493
"PAN AMERICA PLAZA  , SAN DEIGO",32.7275587,-117.1534032
"CALLE CASAS BONITAS  , SAN DEIGO",32.669041,-117.061981
"RITCHEY STREET, SAN DEIGO",32.7076433,-117.0532184
"MIRA SORRENTO PLACE, SAN DEIGO",32.8922538,-117.2065965
"COTTONTAIL LANE, SAN DEIGO",32.821554,-117.2599835
"HALO STREET, SAN DEIGO",32.5728198,-117.0970861
"EMBRY WAY, SAN DEIGO",32.900217,-117.1560095
"EAST INGERSOLL STREET, SAN DEIGO",32.787928,-117.1630731
"LIBRA DRIVE, SAN DEIGO",32.9206881,-117.1316998
"VISTA HILL AVENUE, SAN DEIGO",32.794913,-117.1559795
"WESTWOOD STREET, SAN DEIGO",32.6740134,-117.068782
"MANZANITA PLACE, SAN DEIGO",32.7398374,-117.101531
"TENNYSON STREET, SAN DEIGO",32.7376704,-117.2287564
"DEL DIABLO STREET, SAN DEIGO",32.9836667,-117.0901159
"DEL SOL COURT, SAN DEIGO",32.5741469,-117.041852
"LINDA VISTA  , SAN DEIGO",32.791569,-117.1676501
"ATWATER STREET, SAN DEIGO",32.5746598,-117.0996722
"EAST OCEAN AIR DRIVE, SAN DEIGO",32.9185238,-117.2166068
"WABASKA COURT, SAN DEIGO",32.7404477,-117.2321406
"BRITANNIA COURT, SAN DEIGO",32.5487306,-116.980461
"KAMLOOP AVENUE, SAN DEIGO",32.82331,-117.2157095
"HALL AVENUE, SAN DEIGO",32.5545787,-117.0435307
"CARMELINA DRIVE, SAN DEIGO",32.7631999,-117.1453402
"CAMTO CORRIENTE  , SAN DEIGO",32.9974143,-117.0737756
"CONNER WAY, SAN DEIGO",32.8176721,-117.2181362
"PIEDMONT DRIVE, SAN DEIGO",32.725664,-117.2509805
"GILMARTIN DRIVE, SAN DEIGO",32.6910569,-117.0541161
"SEA LILY  , SAN DEIGO",32.5736341,-117.027788
"PAN AMERICA PLAZA, SAN DEIGO",32.7275587,-117.1534032
"ALDER DRIVE, SAN DEIGO",32.76491060000001,-117.1040652
"CARRIE RIDGE WAY, SAN DEIGO",32.6879695,-117.031791
"HEATHER COURT, SAN DEIGO",33.0031118,-117.1056823
"MATINAL CIRCLE, SAN DEIGO",33.0343584,-117.0850498
"PRESTWICK DRIVE, SAN DEIGO",32.8580613,-117.2474915
"LA PALMA STREET, SAN DEIGO",32.792186,-117.2434045
"CHAUMONT DRIVE, SAN DEIGO",32.7243122,-117.0703457
"CARMEL GROVE  , SAN DEIGO",32.9422541,-117.2306842
"WATER RIDGE CIRCLE, SAN DEIGO",32.8986713,-117.2075543
"JACKIE DRIVE, SAN DEIGO",32.8109467,-117.0132331
"BABCOCK STREET, SAN DEIGO",33.0189921,-117.1320072
"BOYD AVENUE, SAN DEIGO",32.8082058,-117.1767114
"CAMINITO CUADRO  , SAN DEIGO",32.9614405,-117.1154894
"DIXIE DRIVE, SAN DEIGO",32.8027625,-117.2587258
"LOMA RIVIERA CIRCLE, SAN DEIGO",32.7553869,-117.2250717
"ACHESON STREET, SAN DEIGO",32.7729115,-117.1734934
"TOMPKINS STREET, SAN DEIGO",32.7069151,-117.1183383
"MURRAY PARK DRIVE, SAN DEIGO",32.7922669,-117.0482199
"BUSINESS CENTRAL COURT, SAN DEIGO",32.5693041,-117.0035279
"MOUND AVENUE, SAN DEIGO",32.7964647,-117.075138
"WERNER STREET, SAN DEIGO",32.8584299,-117.1897876
"BRAMSON PLACE, SAN DEIGO",32.7542914,-117.1229583
"DAVES WAY, SAN DEIGO",32.5801808,-117.0474131
"WALLINGFORD ROAD, SAN DEIGO",32.9117268,-117.1632849
"AVNDA DEL RIO  , SAN DEIGO",32.7678556,-117.1634543
"BEELER CANYON ROAD, SAN DEIGO",32.9279129,-117.036223
"MAISEL WAY, SAN DEIGO",32.7667811,-117.0787878
"MARTHA STREET, SAN DEIGO",32.834685,-117.2065901
"TIVERTON ROAD, SAN DEIGO",32.9595727,-117.235077
"DOLO STREET, SAN DEIGO",32.7068406,-117.0412661
"LISANN STREET, SAN DEIGO",32.8290845,-117.2254836
"CANERIDGE ROAD, SAN DEIGO",32.9363964,-117.0731074
"NEW CHATEL  , SAN DEIGO",32.5713114,-117.0892242
"DAUNTLESS STREET, SAN DEIGO",32.9270493,-117.1184535
"COTTOWNWOOD ROAD, SAN DEIGO",32.5564712,-117.0479889
"RAFFEE ROAD, SAN DEIGO",32.815311,-117.213997
"SPRINGSIDE ROAD, SAN DEIGO",32.9479597,-117.0794871
"HINSON PLACE, SAN DEIGO",32.7621546,-117.0789414
"MISSION  , SAN DEIGO",26.1751909,-98.30068709999999
"CAM TRANQUILO  , SAN DEIGO",33.4439216,-117.5977193
"SCRIPPS VISTA WAY, SAN DEIGO",32.9240781,-117.11341
"BRANDY CANYON ROAD, SAN DEIGO",33.0701948,-116.9751736
"PLOVER STREET, SAN DEIGO",32.7222797,-117.0527654
"NIMITZ STREET, SAN DEIGO",32.7504043,-117.2365378
"BOBHIRD DRIVE, SAN DEIGO",32.8109467,-117.0132331
"HIDALGO AVENUE, SAN DEIGO",32.8328103,-117.2200622
"CLINTON STREET, SAN DEIGO",32.7044322,-117.1136238
"CHERYL RIDGE COURT, SAN DEIGO",32.9280626,-117.1638697
"SR 56 EB   , SAN DEIGO",-1,-1
"CORPORATE COURT, SAN DEIGO",32.8088126,-117.1317394
"CALLE QUEBRADA  , SAN DEIGO",32.6772156,-117.0532995
"CAM DE LA SIESTA  , SAN DEIGO",32.943127,-117.049369
"NIELS BOHR COURT, SAN DEIGO",32.5575013,-116.9386512
"KALBAB COURT, SAN DEIGO",32.796529,-117.1975776
"ALBUQUERQUE STREET, SAN DEIGO",32.807312,-117.2183218
"WIMBERLY SQUARE, SAN DEIGO",32.9566465,-117.0951419
"BLAZEWOOD WAY, SAN DEIGO",33.0065964,-117.0869591
"LOCKFORD AVENUE, SAN DEIGO",32.6710899,-117.0475574
"OFTEDAHL WAY, SAN DEIGO",32.9614157,-117.1194046
"STONY RIDGE WAY, SAN DEIGO",32.9295805,-117.1044553
"BLUFFSIDE AVENUE, SAN DEIGO",32.8094839,-117.2199053
"MALAGA STREET, SAN DEIGO",32.7467953,-117.2116563
"CAITHNESS DRIVE, SAN DEIGO",32.5658617,-117.0552
"MADRESELVA WAY, SAN DEIGO",32.5623229,-117.0862869
"SOVEREIGN ROAD, SAN DEIGO",32.8065052,-117.1365132
"BYRD STREET, SAN DEIGO",32.5845171,-117.0518129
"OVERTON AVENUE, SAN DEIGO",32.7943007,-117.1286933
"WASP WAY, SAN DEIGO",32.7282889,-117.2224124
"JACKDAW STREET, SAN DEIGO",32.7495189,-117.1741207
"ELIZABETH STREET, SAN DEIGO",32.698675,-117.0991525
"DOOLITTLE AVENUE, SAN DEIGO",32.5861686,-117.0581219
"SOLEDAD PARK ROAD, SAN DEIGO",32.8395322,-117.2459209
"NAYLOR ROAD, SAN DEIGO",32.5466417,-117.0532449
"ANDREW STREET, SAN DEIGO",32.7440969,-117.1802998
"COBAN STREET, SAN DEIGO",32.6956,-117.0820079
"ADMIRAL BAKER ROAD, SAN DEIGO",32.7975955,-117.102248
"WADDELL CIRCLE, SAN DEIGO",32.819736,-117.1082642
"SORRENTO VALLE ROAD, SAN DEIGO",32.905218,-117.2269374
"VIA APRILIA  , SAN DEIGO",32.934328,-117.2521014
"HIGHLANDS PLACE, SAN DEIGO",32.9611833,-117.1903977
"COLLEGE GROVE  , SAN DEIGO",32.7389587,-117.0590886
"IVY LANE, SAN DEIGO",32.7421375,-117.1599381
"KIOWA DRIVE, SAN DEIGO",32.7780457,-117.0405272
"MISSION BAY PARKWAY, SAN DEIGO",32.8072495,-117.2181134
"TALMADGE PARK RW ROW, SAN DEIGO",32.7675019,-117.0961435
"SOLEDAD AVENUE, SAN DEIGO",32.8461956,-117.2617771
"GABLES STREET, SAN DEIGO",32.6757189,-117.0690947
"OSTROW STREET, SAN DEIGO",32.8143068,-117.1558777
"PLUM STREET, SAN DEIGO",32.734098,-117.2271181
"WOODMAN  , SAN DEIGO",32.6875112,-117.0458345
"IRONWOOD ROAD, SAN DEIGO",32.9040816,-117.0929895
"TORREY CIRCLE, SAN DEIGO",32.9183973,-117.2136788
"VIA TONGA COURT, SAN DEIGO",32.5790438,-117.0619109
"KELSO ROAD, SAN DEIGO",32.885854,-117.1345425
"SCRIPPS TRAIL, SAN DEIGO",32.9148583,-117.0788685
"TAMILYNN STREET, SAN DEIGO",32.8498925,-117.2033764
"CARLA WAY, SAN DEIGO",32.8095945,-117.2633724
"ARGYLE STREET, SAN DEIGO",32.8067495,-117.1608177
"WINDING RIDGE DRIVE, SAN DEIGO",32.9265023,-117.1053884
"CYPRESS CANYON ROAD, SAN DEIGO",32.9288189,-117.0783622
"COMPLEX STREET, SAN DEIGO",32.8330803,-117.1346807
"ENTREKEN AVENUE, SAN DEIGO",32.9597652,-117.1419994
" ARROYO ROSITA  , SAN DEIGO",32.9844834,-117.2244755
"WINSTON DRIVE, SAN DEIGO",32.7149851,-117.0821162
"OLD CLIFFS ROAD, SAN DEIGO",32.8005301,-117.0885448
"BAVARIAN WAY, SAN DEIGO",32.961122,-117.1402972
"CONCORD STREET, SAN DEIGO",32.724438,-117.240173
"BOREN STREET, SAN DEIGO",32.7468103,-117.0626635
"BORDELON STREET, SAN DEIGO",32.8124919,-117.1080194
"EASTBOURNE ROAD, SAN DEIGO",32.9819083,-117.0716818
"MADERA  , SAN DEIGO",36.9323404,-120.0457184
"JUPITER STREET, SAN DEIGO",32.755882,-117.220165
"WENDELL STREET, SAN DEIGO",32.7299667,-117.0939095
"SEAWARD AVENUE, SAN DEIGO",32.5570086,-117.041511
"NEW SALEM CIRCLE, SAN DEIGO",32.91661190000001,-117.1556256
"PACIFIC MESA COURT, SAN DEIGO",32.9021314,-117.1895234
"HATHAWAY STREET, SAN DEIGO",32.81919680000001,-117.1672115
"GALVESTON STREET, SAN DEIGO",32.7830381,-117.2011449
"INGRAHAM  , SAN DEIGO",32.7827648,-117.2366369
"HILLANDALE DRIVE, SAN DEIGO",32.813663,-117.0638551
"CAM PLAYA NORTE  , SAN DEIGO",32.8323037,-117.1578891
"BEATRICE STREET, SAN DEIGO",32.6720837,-117.0505877
"WALTER AVENUE, SAN DEIGO",32.7950101,-117.0847281
"DELEVAN DRIVE, SAN DEIGO",32.7186441,-117.1183915
"LIETA STREET, SAN DEIGO",32.7779186,-117.2056661
"EASTGATE COURT, SAN DEIGO",32.8812938,-117.1885139
"BOISE AVENUE, SAN DEIGO",32.8321341,-117.1910241
"CAMINITO SANTALUZ NO  , SAN DEIGO",32.9914078,-117.1494851
"CAMTO SANTALUZ SUR  , SAN DEIGO",32.9854311,-117.1556589
"BICYCLE PATH TWO  , SAN DEIGO",32.7601381,-117.2028068
"WAPLES STREET, SAN DEIGO",32.90262209999999,-117.1831383
"WESTPORT STREET, SAN DEIGO",32.679947,-117.064957
"CALLE JUELA  , SAN DEIGO",32.8498474,-117.2549825
"HOITT STREET, SAN DEIGO",32.7095257,-117.1329446
"ANELLA ROAD, SAN DEIGO",32.5471988,-117.0502181
"VALERIO TRAIL, SAN DEIGO",32.9636583,-117.2029878
"DONALDSON DRIVE, SAN DEIGO",32.8063225,-117.228764
"CAMTO EASTBLUFF  , SAN DEIGO",32.8584738,-117.2328539
"NORTH MTN VIEW DRIVE, SAN DEIGO",32.7696448,-117.1214433
"CONVERSE AVENUE, SAN DEIGO",32.788801,-117.1456103
"CAPISTRANO STREET, SAN DEIGO",32.7357296,-117.2296207
"HORTON AVENUE, SAN DEIGO",32.7382665,-117.1724148
"NARRAGANSETT COURT, SAN DEIGO",32.736888,-117.2372756
"PENNINGTON LANE, SAN DEIGO",32.6808292,-117.0406365
"LITTLER DRIVE, SAN DEIGO",32.7978297,-117.0389419
"MACAULAY STREET, SAN DEIGO",32.7316006,-117.2292596
"VALLEJO AVENUE, SAN DEIGO",32.8278424,-117.1985092
"ABBOTSHILL ROAD, SAN DEIGO",32.7852477,-117.1497527
"COWLES MOUNTAIN COURT, SAN DEIGO",32.8018972,-117.0267568
"CONDE STREET, SAN DEIGO",32.7515165,-117.1945803
"OF SCIENCE  , SAN DEIGO",32.9916219,-117.0810431
"SARANAC STREET, SAN DEIGO",32.7707775,-117.0492753
"COMSTOCK COURT, SAN DEIGO",32.7915165,-117.1748702
"MORAN WAY, SAN DEIGO",32.9472936,-117.1285714
"18TH STREET, SAN DEIGO",32.5799725,-117.0948752
"HIGHVIEW DRIVE, SAN DEIGO",32.7280378,-117.1241547
"MT MIGUEL DRIVE, SAN DEIGO",32.666205,-117.0596233
"EVANS PLACE, SAN DEIGO",32.7460422,-117.1599601
"SYCHAR ROAD, SAN DEIGO",32.7054725,-117.0456722
"EAST FALLS VIEW DRIVE, SAN DEIGO",32.773778,-117.0644353
"GRACELAND WAY, SAN DEIGO",32.9554946,-117.1189249
" MIRO CR  , SAN DEIGO",32.9192208,-117.1069048
"CORNERSTONE COURT, SAN DEIGO",32.8960523,-117.1908816
"EL CAMINO  , SAN DEIGO",32.7294854,-117.1709296
"FOXHOUND WAY, SAN DEIGO",32.9280953,-117.204046
"TORREY PINES LANE, SAN DEIGO",32.8501271,-117.252804
"ETA STREET, SAN DEIGO",32.6866625,-117.1059343
"TEAK STREET, SAN DEIGO",32.7003185,-117.1114399
"SEAWORLD DRIVE, SAN DEIGO",32.7611102,-117.2200109
"CALLE SERENA  , SAN DEIGO",32.6761503,-117.0589002
"JUANITA STREET, SAN DEIGO",32.740713,-117.0712537
"SWAN STREET, SAN DEIGO",32.7259786,-117.0594228
"ADIRONDACK RW ROW, SAN DEIGO",32.6801958,-117.0457981
"PERTH PLACE, SAN DEIGO",32.6802187,-117.0475301
"CAM DEL PROGRESSO  , SAN DEIGO",32.5616658,-117.0477171
"BOLIVAR STREET, SAN DEIGO",32.6778184,-117.0691532
"JAVIER STREET, SAN DEIGO",32.830828,-117.1772632
"VIA DE LA BANDOLA  , SAN DEIGO",32.5669702,-117.0485146
"BERYL  , SAN DEIGO",32.8065048,-117.2419501
"CUMANA TERRACE, SAN DEIGO",33.0345164,-117.0492136
"CANARY WAY, SAN DEIGO",32.7907921,-117.1535745
"SHASTA STREET, SAN DEIGO",32.7911478,-117.2353131
"CRABTREE STREET, SAN DEIGO",32.692253,-117.0558955
"DEL CERRO AVENUE, SAN DEIGO",32.7802245,-117.059934
"I 8 EB   , SAN DEIGO",33.0460358,-117.2935124
"LAKE ANDRITA AVENUE, SAN DEIGO",32.7955256,-117.0257236
"CUVIER STREET, SAN DEIGO",32.8399999,-117.2775016
"ULLMAN STREET, SAN DEIGO",32.724268,-117.239273
"DEL SUR RIDGE ROAD, SAN DEIGO",33.0191068,-117.1271263
"LODI STREET, SAN DEIGO",32.8435018,-117.2043789
"POGO RW ROW, SAN DEIGO",32.5753474,-116.9874793
"WINSTANLEY WAY, SAN DEIGO",32.9615928,-117.2122389
"RIVIERA SUMMIT ROAD, SAN DEIGO",32.5719856,-117.0351472
"PINE NEELDES DRIVE, SAN DEIGO",32.9477151,-117.2565985
"NORTHRUP DRIVE, SAN DEIGO",32.901031,-117.160568
"CALLE MEJILLONES  , SAN DEIGO",32.9161179,-117.2221935
"GARDENA AVENUE, SAN DEIGO",32.7767263,-117.1975345
"LAKE MURRAY BIKE PAT  , SAN DEIGO",32.7903697,-117.0420086
"CALLE SAUCILLO  , SAN DEIGO",32.9971749,-117.0686209
"LANDSDALE DRIVE, SAN DEIGO",32.9593609,-117.2157198
"BRIDGEVIEW DRIVE, SAN DEIGO",32.7212163,-117.1156013
"ENRICO FERMI PLACE, SAN DEIGO",32.558446,-116.9254648
"GREENWICH DRIVE, SAN DEIGO",32.8537868,-117.1840721
"KLEEFELD AV  AVENUE, SAN DEIGO",32.829957,-117.1988177
"MT ACLARE AVENUE, SAN DEIGO",32.8072324,-117.1790316
"COLDWELL LANE, SAN DEIGO",32.5808622,-117.0474306
"CAMINO DEL RIO  , SAN DEIGO",32.7713532,-117.1295335
"GROSSMONT COLLEGE  , SAN DEIGO",32.7447443,-116.9422628
"GREEN VALLEY COURT, SAN DEIGO",32.9249981,-117.0369933
"VIA DE LA AMISTAD  , SAN DEIGO",32.5528646,-116.9341496
"ROCK PLACE, SAN DEIGO",32.7519154,-117.0652001
"DALBY PLACE, SAN DEIGO",32.9264579,-117.1303199
"MANDAN WAY, SAN DEIGO",32.8324424,-117.2172106
"11TH  , SAN DEIGO",32.7152044,-117.1547046
"CAMINO ISLAY  , SAN DEIGO",32.8636579,-117.2149562
"WILTSIE WAY, SAN DEIGO",32.8217244,-117.1073758
"KIMSUE WAY, SAN DEIGO",32.5759435,-117.0474315
"ZASLAVSKY PLACE  , SAN DEIGO",33.0191297,-117.1231567
"BRIARCLIFF DRIVE, SAN DEIGO",32.9112489,-117.0914239
"FERN GLEN AVENUE, SAN DEIGO",32.8338487,-117.2776844
"GLIDDEN STREET, SAN DEIGO",32.7756232,-117.1745441
"VISTA LANE, SAN DEIGO",32.5618098,-117.0590409
"WODEN STREET, SAN DEIGO",32.6817502,-117.1162723
"OLIVEWOOD TERRACE, SAN DEIGO",32.7006346,-117.1161429
"MORTON WAY, SAN DEIGO",32.6710839,-117.0441556
